userid,username,acctdesc,location,following,followers,totaltweets,usercreatedts,tweetid,tweetcreatedts,retweetcount,text,hashtags,language,coordinates,favorite_count,is_retweet,original_tweet_id,original_tweet_userid,in_reply_to_status_id,in_reply_to_user_id,in_reply_to_screen_name,is_quote_status,quoted_status_id,quoted_status_userid,quoted_status_username,extractedts,source_file,sentiment_label,fake_news_label
1060618121281765384,playthemanpod,"Be of good cheer, and play the Man! PTMP is a Christian Libertarian Podcast dedicated to peaceful reform, agorism, and orthodoxy. Follow the network: @RYHnet",the agora,187.0,237.0,33574,,1618020524273057798,2023-01-24 22:58:49,0.0,"several senior ukrainian officials fired as corruption scandal rocks ukraine
officials in ukraine's defense ministry are accused of overseeing purchases of goods at inflated prices
by dave decamp
@decampdave #ukraine #ukrainenews #zelensky 
…","[{'text': 'Ukraine', 'indices': [208, 216]}, {'text': 'UkraineNews', 'indices': [217, 229]}, {'text': 'Zelensky', 'indices': [230, 239]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-01-25 02:31:43.964123,20230124_UkraineCombinedTweetsDeduped.parquet,Negative,0
1454346867928547336,vhamianin,,unknown,31.0,672.0,5536,,1630491835402702848,2023-02-28 08:55:21,2.0,"say ""no"" to russian propaganda &amp; lies!
ukraina merdeka 🇺🇦🇺🇦🇺🇦
#stoprussianpropaganda
#standwithukraine️ 
#stoprussianaggression
#stopputinnow 
@ukr_embassy","[{'text': 'stoprussianpropaganda', 'indices': [66, 88]}, {'text': 'StandWithUkraine️', 'indices': [89, 107]}, {'text': 'StopRussianAggression', 'indices': [109, 131]}, {'text': 'StopPutinNOW', 'indices': [132, 145]}]",in,,2.0,False,0,0,0,0,,False,0,0,,2023-02-28 14:49:03.486666,20230228_UkraineCombinedTweetsDeduped.parquet,Negative,1
268385416,twmcltd,"Journalist/Documentary maker. Ukraine specialist.
Data expert (inc. Covid-19). Media trainer. Sports commentator.

Buy me a coffee?
https://t.co/f2ANNwACT4",the north of england,608.0,20801.0,69646,2011-03-18 17:23:04,1563826998866223107,2022-08-28 09:53:05,5.0,"here's an unverified video of the potential attack on a base of the occupiers in #novakakhovka, in #kherson region.

#stoprussia","[{'text': 'NovaKakhovka', 'indices': [81, 94]}, {'text': 'Kherson', 'indices': [99, 107]}, {'text': 'StopRussia', 'indices': [117, 128]}]",en,,25.0,False,0,0,1563826761460338688,268385416,TWMCLtd,False,0,0,,2022-08-28 15:45:00.030964,0828_UkraineCombinedTweetsDeduped.parquet,Negative,1
1460159240782462984,cyberrealms1,"Ex-Soldier, Police Officer. Field Intelligence Officer (NZ/UK). HUMINT, SIGINT, SOCINT, FININT, GEOINT, OSINT, Ethical Hacker.","england, united kingdom",0.0,1966.0,11919,,1626554494786977792,2023-02-17 12:09:46,0.0,"1/ #ukraine #russia

russian mod propaganda

yuliya chicherina and vadim samoylov perform for central md personnel in special military operation area","[{'text': 'Ukraine', 'indices': [3, 11]}, {'text': 'Russia', 'indices': [12, 19]}]",ro,,0.0,False,0,0,0,0,,False,0,0,,2023-02-17 16:44:12.187211,20230217_UkraineCombinedTweetsDeduped.parquet,Positive,1
1323040160,strange_days_82,Aᴍᴏ ʟᴏ sᴘᴏʀᴛ. Aᴍᴏ ɪʟ ᴄɪɴᴇᴍᴀ. Nᴇᴡs ᴅɪ ᴘᴏʟɪᴛɪᴄᴀ ᴄᴏɴ ᴠɪᴅᴇᴏ.,unknown,2923.0,23294.0,22772,,1592993527168106497,2022-11-16 21:30:27,21.0,"quando sono morti due contadini ammazzati dai russi era #terzaguerramondiale appurato che sono stati i razzi ucraini è solo un errore: la propaganda occidentale spiegata così .
#zelensky","[{'text': 'terzaguerramondiale', 'indices': [56, 76]}, {'text': 'Zelensky', 'indices': [177, 186]}]",it,,67.0,False,0,0,0,0,,False,0,0,,2022-11-17 01:53:15.486594,1116_UkraineCombinedTweetsDeduped.parquet,Negative,1
37034483,ndtv,"Breaking news alerts from India.

Instagram: https://t.co/QrV2OUiLWo
YouTube: https://t.co/INzHBLXmft",india,15.0,432032.76000000164,1045047,,1596191492259065856,2022-11-25 17:18:02,1.0,🔴 #ukrainerussiawar | russian shelling of ukraine's kherson kills 15: city official | reported by news agency afp,"[{'text': 'UkraineRussiaWar', 'indices': [2, 19]}]",en,,13.0,False,0,0,1596145106117328896,37034483,ndtv,False,0,0,,2022-11-26 02:05:10.128568,1125_UkraineCombinedTweetsDeduped.parquet,Negative,0
16312559,andipopp,"Nerd, Wissenschaftler, Politiker, Gamer, Kulturoptimist, Raubmordkopierer, Männliche Piratin","ingolstadt, germany",1466.0,3691.0,13071,2008-09-16 16:12:21,1568655994577723396,2022-09-10 17:41:47,0.0,"heard rumors that the #khersonoffensive was a ruse to distract from the #kharkivoffensive. a bit far-fetched in my book, but i do think #ukraine had good intelligence and just seized the opportunity in the north-east.","[{'text': 'KhersonOffensive', 'indices': [22, 39]}, {'text': 'KharkivOffensive', 'indices': [72, 89]}, {'text': 'Ukraine', 'indices': [136, 144]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-10 18:28:39.166083,0910_UkraineCombinedTweetsDeduped.parquet,Positive,1
1492733425845141504,blissywisy,(BORN PINK) ON BLACKPINK LOCKDOWN,unknown,59.0,13.0,6586,2022-02-13 05:32:49,1569949574449762304,2022-09-14 07:22:01,0.0,"@blinkstats @blackpink @ygofficialblink asked 

i vote for #shutdown by @blackpink as my trending song choice. #blackpink .","[{'text': 'ShutDown', 'indices': [59, 68]}, {'text': 'BLACKPINK', 'indices': [111, 121]}]",en,,0.0,False,0,0,1569945553693454336,1494218492458975232,BLINKSTATS,False,0,0,,2022-09-14 07:48:52.380530,0914_UkraineCombinedTweetsDeduped.parquet,Neutral,0
861939645256523777,faytuks,Fast & Reliable News provider | Covering news from around the 🌎 | @BNONews collaborator | DMs open | Backup @faaytuks,unknown,1287.0,23276.0,19838,,1574344149528092672,2022-09-26 10:24:29,13.0,"the kremlin will ""promptly announce"" the date of the official acceptance of the new regions into russia, #putin's press secretary says","[{'text': 'Putin', 'indices': [105, 111]}]",en,,58.0,False,0,0,0,0,,False,0,0,,2022-09-26 13:45:49.548851,0926_UkraineCombinedTweetsDeduped.parquet,Positive,0
1499104920238186502,dattalion,DATTALION is home to the largest free and independent open-source database of photo and video footage from the russia’s war against Ukraine.,ukraine,12.0,4076.0,3985,2022-03-02 19:31:01,1570357548066144258,2022-09-15 10:23:09,4.0,"#kramatorsk missile attack

russian forces keep terrorizing civilians, firing at the #donetsk region. the missile, allegedly c-300 anti-aircraft rocket, fell right in the center of a residential area - damaging at least 3 private houses, and causing a large fire.","[{'text': 'Kramatorsk', 'indices': [0, 11]}, {'text': 'Donetsk', 'indices': [85, 93]}]",en,,7.0,False,0,0,0,0,,False,0,0,,2022-09-15 23:30:32.206014,0915_UkraineCombinedTweetsDeduped.parquet,Negative,1
1595898846,sandygropergirl,,noongar whadjuk country,182.0,18.0,345,,1624715374582452225,2023-02-12 10:21:45,0.0,"so what if the #alien #mothership takes exception with the us and canada shooting down these #ufos? after #covid and #russia's #war on the #ukraine, and the #earthquakes in #turkiye and #syria, what else could go wrong?
#conspiracy #meh #seeyouontheotherside #xfiles #ufoshotdown","[{'text': 'alien', 'indices': [15, 21]}, {'text': 'mothership', 'indices': [22, 33]}, {'text': 'UFOs', 'indices': [93, 98]}, {'text': 'COVID', 'indices': [106, 112]}, {'text': 'Russia', 'indices': [117, 124]}, {'text': 'war', 'indices': [127, 131]}, {'text': 'Ukraine', 'indices': [139, 147]}, {'text': 'earthquakes', 'indices': [157, 169]}, {'text': 'Turkiye', 'indices': [173, 181]}, {'text': 'Syria', 'indices': [186, 192]}, {'text': 'conspiracy', 'indices': [220, 231]}, {'text': 'meh', 'indices': [232, 236]}, {'text': 'seeyouontheotherside', 'indices': [237, 258]}, {'text': 'xfiles', 'indices': [259, 266]}, {'text': 'ufoshotdown', 'indices': [267, 279]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-02-12 13:27:46.964647,20230212_UkraineCombinedTweetsDeduped.parquet,Negative,1
1543691298611273730,newsrealna,"Realna Gazeta, formerly a Luhansk-based newspaper, now writing about the Donbas from Ukraine’s capital.

Your top source of news about the region and beyond.",luhansk,47.0,83.0,151,,1574479766492790806,2022-09-26 19:23:23,1.0,"❗️the #lpr grouping said that during the three days of the ""referendum"" on the accession of the ""republic"" to #russia almost 76% of the people, included in the lists, voted.
#luhansk allegedly became the leader of the turnout, where it was 80.99% of all voters.","[{'text': 'LPR', 'indices': [6, 10]}, {'text': 'Russia', 'indices': [110, 117]}, {'text': 'Luhansk', 'indices': [174, 182]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-09-27 00:57:06.069598,0926_UkraineCombinedTweetsDeduped.parquet,Neutral,1
3021273576,rocklineadv,,unknown,269.0,300.0,37491,,1601130369490616322,2022-12-09 08:23:22,2.0,"if russian military was a bluff then nato would have attacked it. severe penalty deters them &amp; it's not nuclear.
""russia is broke"", ""putin is a dictator"", ""russian economy is collapsing"", ""putin is dead"" world is hearing all this propaganda for years ad nauseam. #russia #kyiv","[{'text': 'Russia', 'indices': [267, 274]}, {'text': 'Kyiv', 'indices': [275, 280]}]",en,,3.0,False,0,0,0,0,,False,0,0,,2022-12-09 16:56:41.755664,1209_UkraineCombinedTweetsDeduped.parquet,Negative,1
813279088865644544,irnaenglish,"Islamic Republic News Agency (IRNA)

Official Telegram acc: https://t.co/zrdHasfCGE",around the globe,28.0,26527.0,40328,,1584255093440151552,2022-10-23 18:47:02,1.0,#iran to export turbines to #russia: official,"[{'text': 'Iran', 'indices': [0, 5]}, {'text': 'Russia', 'indices': [28, 35]}]",en,,7.0,False,0,0,0,0,,False,0,0,,2022-10-23 22:28:33.076829,1023_UkraineCombinedTweetsDeduped.parquet,Neutral,0
919525546140172288,pandakommander,"Currently providing Ukrainian War updates from ISW , Chuck Pfarrer and Ukraine War Map together. Will add more as needed. Proud NAFO Fella.",australia,16.0,75.0,198,,1583945538462167040,2022-10-22 22:16:59,0.0,"from @thestudyofwar kherson ao is still respecting operational silence but a confirmed geolocated #russia combat footage shows #ukraine has taken ground south of davydiv-brid. 

#ukrainewar","[{'text': 'Russia', 'indices': [98, 105]}, {'text': 'Ukraine', 'indices': [127, 135]}, {'text': 'UkraineWar', 'indices': [178, 189]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-10-23 01:50:13.055516,1022_UkraineCombinedTweetsDeduped.parquet,Negative,0
31095945,shaancheema,I #Am #Zeeshan #Hussain #Equality #Justice (Believe on Equal rights)  🇬🇧 &🇵🇰 I'm possitive minded person by nature,united kingdom,15819.0,54491.0,194168,,1582549690255822848,2022-10-19 01:50:23,0.0,sachaai yei hai @yasirkiani17 @officialdprpp @officialdgispr @timesofislambad @siasatpk @allamarajanasir @baidaarshia #ballondor    #behindthesims #phyna𓃰 #btsarmy    #guardians #ncfc #marktuan #houseofthedragonhbo    #whale #binance,"[{'text': 'BallonDor', 'indices': [118, 128]}, {'text': 'BehindTheSims', 'indices': [132, 146]}, {'text': 'Phyna𓃰', 'indices': [147, 154]}, {'text': 'BTSARMY', 'indices': [155, 163]}, {'text': 'Guardians', 'indices': [167, 177]}, {'text': 'ncfc', 'indices': [178, 183]}, {'text': 'MarkTuan', 'indices': [184, 193]}, {'text': 'HouseOfTheDragonHBO', 'indices': [194, 214]}, {'text': 'Whale', 'indices': [218, 224]}, {'text': 'Binance', 'indices': [225, 233]}]",hi,,0.0,False,0,0,0,0,,False,0,0,,2022-10-19 04:05:13.574096,1019_UkraineCombinedTweetsDeduped.parquet,Neutral,0
491633421,tomcybertom,Philosph[e](r),unknown,3641.0,1059.0,24721,,1572676351433515010,2022-09-21 19:57:15,0.0,"selbst staatliche #propaganda und pausenlose #desinformation kann ein #gefängnis nicht als paradies verkaufen.
#russiaterroriststate 
#teilmobilmachung #russianukrainianwar 
#russiaisaterroriststate 
#russianprotests 
#putinwarcriminal","[{'text': 'Propaganda', 'indices': [18, 29]}, {'text': 'Desinformation', 'indices': [45, 60]}, {'text': 'Gefängnis', 'indices': [70, 80]}, {'text': 'RussiaTerroristState', 'indices': [111, 132]}, {'text': 'Teilmobilmachung', 'indices': [134, 151]}, {'text': 'RussianUkrainianWar', 'indices': [152, 172]}, {'text': 'RussiaIsATerroristState', 'indices': [174, 198]}, {'text': 'Russianprotests', 'indices': [200, 216]}, {'text': 'PutinWarCriminal', 'indices': [218, 235]}]",de,,1.0,False,0,0,0,0,,True,1572674928364879872,220344964,robert_fietzke,2022-09-22 01:02:42.399781,0921_UkraineCombinedTweetsDeduped.parquet,Neutral,1
1121334542021943296,dariamatviichuk,Journalist,unknown,81.0,26.0,177,,1592776424989290497,2022-11-16 07:07:46,0.0,"ap: “three u.s. officials said preliminary assessments suggested the missile on poland was fired by ukrainian forces at an incoming russian one amid the crushing salvo against ukraine’s electrical infrastructure tuesday.”

photo: ap
#przewodow #poland #nato #russia #ukraine","[{'text': 'Przewodow', 'indices': [233, 243]}, {'text': 'Poland', 'indices': [244, 251]}, {'text': 'NATO', 'indices': [252, 257]}, {'text': 'Russia', 'indices': [258, 265]}, {'text': 'Ukraine', 'indices': [266, 274]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-11-16 09:23:06.687327,1116_UkraineCombinedTweetsDeduped.parquet,Negative,0
1519008129228410882,comradesaulg,"Marxist-Leninist-Maoist ☭, Ethnic 🇧🇩 | Anti-Imperialist 💪| Anti-Revisionist ✨| newbs: https://t.co/5MIKngtiRZ
""Nationalizing toothbrushes circa 1848""",in your landlords mom 🔥,268.0,172.0,4297,,1584493180161970176,2022-10-24 10:33:07,0.0,"liberals: ""ukrainian kids are getting bombed is right there in the video this is not propaganda""

also liberals: ""donetsk children getting bombed ? that video is propaganda and staged""

#ukraine #donetsk #hypocrisy","[{'text': 'Ukraine', 'indices': [186, 194]}, {'text': 'Donetsk', 'indices': [195, 203]}, {'text': 'Hypocrisy', 'indices': [204, 214]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-10-25 05:26:49.812082,1024_UkraineCombinedTweetsDeduped.parquet,Positive,1
1179819583320010752,moodixmarket,What the market thinks.,earth,1016.0,979.0,5628,2019-10-03 18:04:55,1564990103855964160,2022-08-31 14:54:51,0.0,"#white #house says there will be announcements on additional security assistance for #ukraine in coming days
—
#kirby: working with ukraine to 'counter' #russian #drone use","[{'text': 'WHITE', 'indices': [0, 6]}, {'text': 'HOUSE', 'indices': [7, 13]}, {'text': 'UKRAINE', 'indices': [85, 93]}, {'text': 'KIRBY', 'indices': [111, 117]}, {'text': 'RUSSIAN', 'indices': [153, 161]}, {'text': 'DRONE', 'indices': [162, 168]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2022-08-31 19:26:51.831747,0831_UkraineCombinedTweetsDeduped.parquet,Positive,0
3318505617,staatsfeind2015,Politisch Verfolgter der brd | völkischer Kapitalist | Freidenker | unbequem | #Bitcoin #Monero #Privacy #PayNym #ExilDeutscher #NoHomo,"kopenhagen, dänemark",1303.0,359.0,8822,,1610008710117482496,2023-01-02 20:22:43,0.0,"@tagesschau die #tagespropaganda der #ard

ihr solltet eure gebühren in der #ukraine eintreiben, wenn ihr schon propagandaorgan des kriegstreibers @zelenskyyua seid","[{'text': 'tagespropaganda', 'indices': [16, 32]}, {'text': 'ard', 'indices': [37, 41]}, {'text': 'Ukraine', 'indices': [76, 84]}]",de,,2.0,False,0,0,1610007501474336768,5734902,tagesschau,False,0,0,,2023-01-02 20:28:55.958247,20230102_UkraineCombinedTweetsDeduped.parquet,Negative,1
320759192,kianavi,"Advocacy and Campaigns Manager for @SaveChildrenYE | Founder of @MoreThan_Mag | All views are my own | #ChooseLove, always!",london,1807.0,811.0,9803,,1581553092201369602,2022-10-16 07:50:15,0.0,"deputy secretary-general @aminajmohammed, your focus/ passion areas are gender equality and education. two thematic areas that are currently under attack in iran. i have not seen a single statement from you/ your office. especially in comparison to #ukraine. will you speak out?","[{'text': 'Ukraine', 'indices': [249, 257]}]",en,,1.0,False,0,0,1581553086320910336,320759192,Kianavi,False,0,0,,2022-10-16 09:53:48.866744,1016_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1582725536966656000,jabrahyamin,"جبرة يمين العالمية الكبرى للتوحيد ونصرة المظلوم
Jabrahyamin@gmail.com",unknown,66.0,11.0,1167,,1625856401255063553,2023-02-15 13:55:47,0.0,"egypt &amp; all usa officials &amp; all who is related to raise the dollar against the currencies of the world are condemned by 1000million year ofjail and suffering they &amp; their supporters each from alankam dyan¹⁰⁰⁰ⁿ   

#eu
 #france
#usa
#us
#european_union
#adam_n
#adam","[{'text': 'eu', 'indices': [226, 229]}, {'text': 'france', 'indices': [231, 238]}, {'text': 'usa', 'indices': [239, 243]}, {'text': 'us', 'indices': [244, 247]}, {'text': 'European_union', 'indices': [248, 263]}, {'text': 'Adam_n', 'indices': [264, 271]}, {'text': 'adam', 'indices': [272, 277]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-02-15 14:53:27.323623,20230215_UkraineCombinedTweetsDeduped.parquet,Negative,0
833302381727211520,riikka_kevo,Future is Here. Now: NAFO #Fellas #Nafoism #Chihuism #Covid19 #GeoPolitics #Asia #EU #Energy #EconomicGeography #BI #Analytics @yritysvastuu21 @senseofesg,.uk .fi .se .fr .de,4462.0,2730.0,47830,,1572508203371626499,2022-09-21 08:49:06,0.0,"”#russia🇷🇺 has not been able to occupy #ukraine🇺🇦 as ukraine is ’the collective west’.”⁉️

this is said today by #ministerofdefence sergei shoigu, so actually 🇷🇺 says it has already lost to 🇺🇦? #putin_lavrov_shoigu &amp; their propaganda-guru #surkov are today really loosing this.","[{'text': 'Russia', 'indices': [1, 8]}, {'text': 'Ukraine', 'indices': [39, 47]}, {'text': 'MinisterOfDefence', 'indices': [113, 131]}, {'text': 'Putin_Lavrov_Shoigu', 'indices': [194, 214]}, {'text': 'Surkov', 'indices': [243, 250]}]",en,,0.0,False,0,0,0,0,,True,1572474371264114688,1891490382,nexta_tv,2022-09-21 10:05:42.343141,0921_UkraineCombinedTweetsDeduped.parquet,Negative,1
1313168371949723648,azerrealidad,"Información sobre Azerbaiyán en Español. 
Datos & Conclusiones & Hechos fácticos: la realidad.
Buenos Aires, ARG.","buenos aires, #argentina",2116.0,2077.0,7589,,1621051754841526274,2023-02-02 07:43:50,0.0,"otro día de protestas en #azerbaiyán
libre circulación de vehículos de las fuerzas de paz de #rusia 
no hay ningún #bloqueo, pero sí hay una gran propaganda a nivel global
#stoparmenianpropaganda","[{'text': 'Azerbaiyán', 'indices': [25, 36]}, {'text': 'Rusia', 'indices': [93, 99]}, {'text': 'Bloqueo', 'indices': [115, 123]}, {'text': 'stoparmenianpropaganda', 'indices': [172, 195]}]",es,,6.0,False,0,0,0,0,,False,0,0,,2023-02-02 16:18:45.570987,20230202_UkraineCombinedTweetsDeduped.parquet,Negative,1
2542991089,pan_m_165,Пан М. Кіберкозак. Definitely not CIA funded. Help Ukrainian Army - https://t.co/vF7DeDen7N #Fella #NAFO,kyiv - langley,3285.0,3715.0,123218,,1604161464881000453,2022-12-17 17:07:51,0.0,@lottalove23 @official_nafo ❤️💪,[],und,,0.0,False,0,0,1603889279901515776,2256862565,Lottalove23,False,0,0,,2022-12-18 07:21:34.741931,1217_UkraineCombinedTweetsDeduped.parquet,Neutral,0
1471865988815728650,leifjoh23236455,,unknown,23.0,13.0,3005,,1613505059177865216,2023-01-12 11:55:58,0.0,"and the russian orch propaganda goes on and on...

the fascist in russia throw out their bullshit over and over again  ..

how can #elonmusk accept this ?

please take away kremls trollarmy their tools !

#soledar","[{'text': 'ElonMusk', 'indices': [131, 140]}, {'text': 'soledar', 'indices': [205, 213]}]",en,,2.0,False,0,0,0,0,,False,0,0,,2023-01-12 13:27:40.703387,20230112_UkraineCombinedTweetsDeduped.parquet,Negative,1
1480304164337033217,noelreports,"Reports on conflict zones, especially #Ukraine. Aggregates news. Also interested in geo(politics).

Wish to support me? 👇",unknown,281.0,90648.0,15510,,1617291675600044036,2023-01-22 22:42:37,5.0,"#bakhmut

➡️ru forces continue their assault west of pidhorodne. so far, they haven't managed to enter the suburbs, fighting continues.
➡️ua supply route near ivanivske is heavily and continously shelled by ru forces
➡️drone footage confirmed ru troops north of opytne.","[{'text': 'Bakhmut', 'indices': [0, 8]}]",en,,92.0,False,0,0,1617291673129680896,1480304164337033216,NOELreports,False,0,0,,2023-01-23 02:08:11.383490,20230122_UkraineCombinedTweetsDeduped.parquet,Negative,0
1492161995944214535,esmeanna01,Io sono quello che sono,unknown,235.0,21.0,3125,,1586407748765470720,2022-10-29 17:20:55,1.0,"unconfirmed 

"""" we were informed from #sevastopol that in addition to the admiral #makarov, the frigate admiral essen was also hit.

 the basis of the ship's strike weapons are launchers capable of using caliber missiles (8 charges).  ""makarov"" could also make 8 launches """"","[{'text': 'Sevastopol', 'indices': [39, 50]}, {'text': 'Makarov', 'indices': [83, 91]}]",en,,2.0,False,0,0,0,0,,True,1586380570975535104,1190347566757695488,Maks_NAFO_FELLA,2022-10-29 18:56:33.645896,1029_UkraineCombinedTweetsDeduped.parquet,Positive,0
24528681,aeberman12,"I am a geologist and writer, and mainly do petroleum-related work.","houston, texas",172.0,37607.0,35771,,1618592335889301505,2023-01-26 12:50:59,24.0,"us/german decisions to send abrams/leopard tanks to ukraine is b/c their army is near collapse. 

my sources say that ukraine casualties are 8:1 compared to russia.

you will never hear truth from the western propaganda machine until its unavoidable.
#ukrainewar #ukrainerussiawar","[{'text': 'UkraineWar', 'indices': [251, 262]}, {'text': 'UkraineRussiaWar', 'indices': [263, 280]}]",en,,108.0,False,0,0,0,0,,False,0,0,,2023-01-26 17:10:55.227870,20230126_UkraineCombinedTweetsDeduped.parquet,Negative,1
1517583133553614848,_saslo,Mai discutere con un idiota. Ti trascina al suo livello e ti batte con l'esperienza. O.Wilde #IranProtest2022 #freeNavalny #FreeAssange #Kurdistan #Taiwan,lombardia it,400.0,413.0,16910,,1595462667073896448,2022-11-23 17:01:56,0.0,"2/ ha sequestrato ""letteratura filo-russa"" e denaro per possibili collegamenti con la #russia in diversi monasteri ortodossi. 

la ""letteratura filo-russa"" è stata utilizzata nei seminari e nelle scuole parrocchiali per la propaganda del ""mondo russo"", che vuole espandere 
...","[{'text': 'Russia', 'indices': [86, 93]}]",it,,1.0,False,0,0,1595462484575805440,1517583133553614848,_saslo,False,0,0,,2022-11-23 21:00:32.944999,1123_UkraineCombinedTweetsDeduped.parquet,Positive,1
1493060329970061320,rdrunner4,,unknown,2.0,11.0,491,2022-02-14 03:11:50,1562684440694104065,2022-08-25 06:12:58,0.0,"@mpeseproud brink on more junkmail lmao!
#propaganda #propagandist #crap #troll #kingputin 
#ukrainewar #russiaukrainewar #ukrainerussianwar #russianarmy #kharkiv #kherson #crimea #dugin
#ukrainerussiawar #russia #azov #russiaukrainewar #kyiv #azovstaldefenders #ukraineindependenceday","[{'text': 'propaganda', 'indices': [41, 52]}, {'text': 'propagandist', 'indices': [53, 66]}, {'text': 'crap', 'indices': [67, 72]}, {'text': 'troll', 'indices': [73, 79]}, {'text': 'KingPutin', 'indices': [80, 90]}, {'text': 'UkraineWar', 'indices': [92, 103]}, {'text': 'RussiaUkraineWar', 'indices': [104, 121]}, {'text': 'UkraineRussianWar', 'indices': [122, 140]}, {'text': 'RussianArmy', 'indices': [141, 153]}, {'text': 'Kharkiv', 'indices': [154, 162]}, {'text': 'kherson', 'indices': [163, 171]}, {'text': 'Crimea', 'indices': [172, 179]}, {'text': 'Dugin', 'indices': [180, 186]}, {'text': 'UkraineRussiaWar', 'indices': [187, 204]}, {'text': 'Russia', 'indices': [205, 212]}, {'text': 'Azov', 'indices': [213, 218]}, {'text': 'RussiaUkraineWar', 'indices': [219, 236]}, {'text': 'kyiv', 'indices': [237, 242]}, {'text': 'AzovstalDefenders', 'indices': [243, 261]}, {'text': 'UkraineIndependenceDay', 'indices': [262, 285]}]",en,,0.0,False,0,0,1562459627480002560,1286687470260760576,MpeseProud,False,0,0,,2022-08-25 11:34:54.973801,0825_UkraineCombinedTweetsDeduped.parquet,Positive,1
1529625516319428609,laurari26364426,Freedom for all,united states,881.0,2.0,1564,2022-05-26 00:48:55,1562925387604455424,2022-08-25 22:10:24,0.0,@russianembassy @rf_osce @mod_russia @mfa_russia @bbcworld @bbcrussian @telegraph @guardian @daily_express @dailymailuk @thesun @skynews @ft #russianbullshitpropaganda #yourlosing #slavaukraini,"[{'text': 'russianbullshitpropaganda', 'indices': [141, 167]}, {'text': 'Yourlosing', 'indices': [168, 179]}, {'text': 'SlavaUkraini', 'indices': [180, 193]}]",und,,0.0,False,0,0,1562826765935923200,114718372,RussianEmbassy,False,0,0,,2022-08-26 01:11:14.743129,0825_UkraineCombinedTweetsDeduped.parquet,Neutral,1
1507654378395770881,lailaeyad19,"Get money from walking, it's real.  Link⬇️",unknown,103.0,64.0,2821,,1627725897548562454,2023-02-20 17:44:30,0.0,"a joint of foreign ministers of #france, #germany, italy, the united kingdom, and the united states condemned the israeli announcement of further settlements in the occupied west bank on monday, february 13. 2023.
#israeliterrorism
#israelicrimes","[{'text': 'France', 'indices': [32, 39]}, {'text': 'Germany', 'indices': [41, 49]}, {'text': 'IsraeliTerrorism', 'indices': [216, 233]}, {'text': 'IsraeliCrimes', 'indices': [234, 248]}]",en,,0.0,False,0,0,0,0,,False,0,0,,2023-02-20 18:35:42.370221,20230220_UkraineCombinedTweetsDeduped.parquet,Positive,0
1310028784284979200,arthurm40330824,"looking for a bit of sanity in this crazy world, more likely to lose my own mind. but that will make me only a man of my time.",unknown,754.0,5280.0,10572,,1611050855838646274,2023-01-05 17:23:50,0.0,"according to a statement from the #turkish communications authority, #erdogan said #turkey is ready to take on the task of facilitating and mediating a lasting peace between #russia and #ukraine.
earlier, erdogan made the same statement in a conversation with #putin.","[{'text': 'Turkish', 'indices': [34, 42]}, {'text': 'Erdogan', 'indices': [69, 77]}, {'text': 'Turkey', 'indices': [83, 90]}, {'text': 'Russia', 'indices': [174, 181]}, {'text': 'Ukraine', 'indices': [186, 194]}, {'text': 'Putin', 'indices': [260, 266]}]",en,,10.0,False,0,0,1611050853703598080,1310028784284979200,ArthurM40330824,False,0,0,,2023-01-05 21:51:59.224423,20230105_UkraineCombinedTweetsDeduped.parquet,Positive,0
1553723086712840192,sourav00223,hiii,unknown,10.0,0.0,12,,1592752316587061248,2022-11-16 05:31:58,0.0,"#cop27 #trumpannouncement
#trump2024 #poland

polar bears in trouble read full article","[{'text': 'COP27', 'indices': [0, 6]}, {'text': 'TrumpAnnouncement', 'indices': [7, 25]}, {'text': 'Trump2024', 'indices': [26, 36]}, {'text': 'Poland', 'indices': [37, 44]}]",en,,1.0,False,0,0,0,0,,False,0,0,,2022-11-16 06:24:23.163858,1116_UkraineCombinedTweetsDeduped.parquet,Negative,0
